ano,State,Value,mes_5_PRCP,mes_6_PRCP,mes_7_PRCP,mes_8_PRCP,mes_5_TMean,mes_6_TMean,mes_7_TMean,mes_8_TMean,mes_5_TMAX,mes_6_TMAX,mes_7_TMAX,mes_8_TMAX,mes_5_TMIN,mes_6_TMIN,mes_7_TMIN,mes_8_TMIN,mes_5_diff,mes_6_diff,mes_7_diff,mes_8_diff
1983,MICHIGAN,92.0,45.89423084150173,19.87537361721833,20.78061412354326,24.335695920661472,97.07919185652308,178.1188621820089,224.2479185240454,213.83897813570252,159.32518446496067,248.59309002535187,291.35268127572766,277.1585711395831,34.83716546659917,107.62770430981728,157.14030091929033,150.52625089665034,124.49771034001756,140.9639662383075,134.2095255033645,126.63918600776108
1984,MICHIGAN,84.0,27.8740018053091,24.31372414324027,19.01090904539873,26.35521122821282,105.25919078528572,187.28075519746187,196.05372166211023,207.80892381521176,167.68577511259815,252.49141474172495,264.4681596547488,272.29210173921155,42.834067545981,122.07009565319876,127.65527669319724,143.3377829425032,124.8630370613011,130.42131908852622,136.8209955881452,128.9422817454172
1985,MICHIGAN,105.0,23.54064330878545,17.691462854444637,25.726307983756225,39.20462423959947,138.506143238946,157.56464194951832,195.3535391273288,185.57124934712328,208.64369355307545,223.7999962532081,263.4653832198854,244.3770499991822,68.38856535229839,91.32867183564416,127.2425488221174,126.75528862917608,140.23515577329528,132.4632118248827,136.22198061042278,117.6167197239184
1986,MICHIGAN,105.0,19.182846958636944,36.37674357089991,31.55963234949797,25.44504108419173,139.01058592548577,165.2011777413725,209.98468177088728,178.19708455896355,204.21640733070316,232.5493833869636,270.6162585837352,240.87960555056463,73.80476452026842,97.85324101321903,149.35417946404985,115.49837559657291,130.4116428104347,134.69587345630694,121.24233589455746,125.38104451324652
1987,MICHIGAN,97.0,18.70673088910114,23.54330207268471,22.20455593291884,47.42866820307594,145.98457151466977,197.05741635652143,220.6344436703132,195.28032066140855,216.43813613845575,265.1221413570417,284.2419254384913,252.7419202932152,75.3222828685201,128.92191480824383,156.99069459698086,137.81600948214987,141.309690900343,136.2653890614675,127.29180906421092,114.92319926361324
1988,MICHIGAN,70.0,8.707167861612788,7.733979031166817,24.23987995039855,36.754766450413584,141.66930782965323,189.17020797599065,219.9776905624045,212.57788065114596,220.1420089960037,270.3854001690492,294.1831194369944,273.26315622728885,63.16597138127464,107.8910524429966,145.73632026451844,151.8825549465275,156.94040152458558,162.45312568602697,148.49775645768386,121.37055115228578
1989,MICHIGAN,113.0,32.008439208880894,33.6802371019812,14.008368446300263,28.15960400724434,120.26599301120724,169.3369480990891,209.0923550321274,191.4710491402327,186.63249350320487,228.76622067426476,276.66935792376376,254.97219273972783,53.89480406271585,109.89957916374313,141.54730361831986,127.96990554073754,132.74237789698276,118.83837908087456,135.09010282761506,127.00228719899032
1990,MICHIGAN,115.0,33.30149627031289,35.57224168439867,21.607397269999176,25.840748470701104,110.2950393881801,176.01284283553963,197.9253969854363,191.46347106261453,172.55226553557674,237.7306945726997,258.6077786308836,249.56303341816613,47.91431574678662,114.29467154646176,137.253228521384,133.33888703271197,124.501524331882,123.43161113739868,121.35528236347729,116.19341516696385
1991,MICHIGAN,110.0,30.31396258683405,16.879300008577435,33.88131937690175,21.05848969419036,157.222192480401,198.14507121193432,205.75945850931475,204.31540784432397,219.23371761070965,266.518376819275,265.6870533216313,269.4778897027179,95.35160766677342,129.72905960837323,145.85357838274982,139.13768615882302,123.74116962725512,136.76749815689584,119.81968257728408,130.3464623776276
1992,MICHIGAN,105.0,10.832551828826258,18.45243109085501,40.69138897271195,23.961094478794696,125.85180237296338,156.81458312801368,172.35977566663766,171.4166404683981,200.10129278570147,224.4452157262465,228.06579383051331,233.35163240757436,51.58715372135091,89.17464411638304,116.65532214343948,109.48334632209117,148.51547456482024,135.24566495435718,111.43030863231404,123.86998387835244
1993,MICHIGAN,110.0,22.449982317840323,40.53198011776789,22.65606257131176,32.882228472159774,123.19198449426582,164.48084859334057,207.0324288719657,205.01221484642085,185.7382298926719,223.3170673662879,265.2335174739645,264.06689757387034,60.63408629942919,105.63466313924016,148.84178699831324,145.9523089241172,125.122552688943,117.6906663353098,116.3739512505652,118.11981184460733
1994,MICHIGAN,117.0,15.783714445692643,37.65095274715996,37.19944388604719,40.08177321856804,117.86565681771457,185.77288670240569,200.44397691828004,180.04429346809792,187.94079577813395,253.74048402871853,257.7942428926212,238.09082771597772,47.79109304530087,117.81092955359746,143.06126769195473,121.9941192618414,140.15027792083873,135.93484332987444,114.6880324689736,116.10034841251306
1995,MICHIGAN,115.0,22.718488005613843,19.17349893225721,28.967887342067183,34.694204124007506,119.91292509547392,197.44085730582756,207.9536459897493,221.235736784016,182.61056309708812,265.8477214541627,269.04295655491325,274.6724474405132,57.21528709385967,129.00959016668006,146.90208468958107,167.79902612751886,125.39527600322847,136.8267168024175,122.11644229384096,106.87342131299432
1996,MICHIGAN,94.0,24.004967904617573,43.04766562068917,27.39886246199488,17.73859399682244,107.82137805960066,178.85907918757383,183.79377723037445,200.0115827686789,169.35436191332568,235.27848544418143,245.84790805761403,264.13748927002166,46.28839420587565,122.4167515331711,121.73851485160006,135.88796607103657,123.06596770745,112.83438002832426,124.11052475754872,128.2199885775595
1997,MICHIGAN,117.0,31.13761162332658,20.43805202829368,24.20603943364108,31.790523343815053,87.00283815603895,186.4005365680489,197.91426599063055,176.52495443132867,144.6899137633581,255.9618364637243,261.8155371830568,233.65781297953555,29.341169579275945,116.87406642938866,134.094181735791,119.40408929241458,115.32014554429487,139.10612799528278,127.76747685549536,114.25071071924177
1998,MICHIGAN,111.0,16.911606419646585,23.35561524858156,15.532941046895685,26.25760787084388,159.9790682351875,177.58829950606977,206.0958161858924,207.382207472108,229.39092923701705,239.45911100689108,272.1257130178977,268.9861881348236,90.42449950060724,115.69996859158708,140.067718561277,145.74950020718035,138.80303228338005,123.74645071492806,132.05117580038214,123.24596239005275
1999,MICHIGAN,130.0,24.11679022384753,32.27788422489409,38.095884752373976,19.981561577038647,143.2156390712163,191.1557144313488,221.49446156713864,187.55748627893243,210.6135238601492,254.2515034321528,280.70499043562614,247.70286969609623,75.93603501263422,128.15453948317688,162.2929403661888,127.43336323074917,134.76327485006823,126.14922678941002,118.42105773697494,120.26018173248252
2000,MICHIGAN,124.0,40.16325038524453,33.61446897933873,28.129996222142186,24.232737702638325,137.08244786145448,175.30297199261557,190.23760915775352,191.47342710383077,197.8238038172032,231.64874534484252,250.6367784436472,250.9207559010627,76.35106105115227,118.88177182387972,129.81478597683912,132.00334674989924,121.52098700523618,112.88279578174642,120.82999978189912,118.8382295841076
2001,MICHIGAN,105.0,37.87600262927225,27.512658473550378,13.959699147909564,27.889831017012256,140.02972688424722,180.20154452959653,202.7006611042617,210.61609256632903,201.1124500620645,240.86594185154007,267.94705141057284,272.6836019210657,78.98282827353988,119.58138962512946,137.44386864982724,148.5292791312073,122.09093868293776,121.30194297766911,130.56308226304515,124.179634544001
2002,MICHIGAN,117.0,32.2926855661457,24.1204954787714,25.929699515463543,27.239798230055488,99.59718992314204,186.42639959512908,224.40166735201015,201.7425390263814,158.49366419142308,246.33247269617289,289.6850239447376,263.16757217416966,40.70654262658224,126.45942350553956,159.06106970781977,140.288694624703,117.7139308947766,119.82766190924656,130.6460346616094,122.84658818356762
2003,MICHIGAN,128.0,33.29985791051815,19.2883187680057,26.089315005371724,22.348239347499867,116.0315317804245,166.82736488503687,198.7559077463248,205.9634292021761,176.5042818931071,233.83360327507444,262.62981325583223,269.0213293971344,55.6084441187927,99.82303606068528,134.84161403836845,142.91874427092074,120.83070129069236,134.05426612986602,127.81328264596064,126.04084393120256
2004,MICHIGAN,134.0,55.854817435208126,27.63777602978853,27.537215834984703,26.5401150302492,122.04674515938532,166.69452756172657,191.68374534792403,176.4240809720419,179.8410351383044,227.3413621845398,251.6344492904045,235.6123338769837,64.2762554190388,106.13137987690368,131.74076336369205,117.26433359535588,115.54720156881916,121.21570096146586,119.90111518172736,118.35835954387414
2005,MICHIGAN,143.0,15.697399943906492,23.28667196165073,31.36128536176311,20.5370332451918,111.57306836597338,208.28081596099224,214.77139711418468,207.95118625751945,174.22976866656452,272.2939032925694,280.35559246244105,269.68704721835934,48.94398080320295,144.28953058220907,149.19912875082613,146.29156657268035,125.28841605354464,128.02644062997877,131.17349909858902,123.33873146919024
2006,MICHIGAN,147.0,37.82118030582832,22.091615461258616,30.257940472275724,26.557194024571555,135.03701620853766,179.97469691722844,219.75715229630535,200.3875295343484,194.6773966203244,245.82534408384356,282.19418634429525,262.48971915946595,75.43207356635506,114.1255608285674,157.2911160718137,138.26953790676825,119.21189257873424,131.6878222864542,124.8590695375843,124.25720630761415
2007,MICHIGAN,123.0,20.278142156510288,21.729243505761143,16.53195313364443,36.41402307199754,143.0156361172874,194.9903042981796,199.85714206954395,205.96167676247347,213.66062781187216,266.0060456583054,266.58515867212014,268.69741897985443,72.3460302760758,123.98093093858076,133.14779692011555,143.24264498287954,141.3004560906182,142.039996061221,133.40219275378945,125.4314153071796
2008,MICHIGAN,138.0,19.632673677163357,41.18366037562906,30.607010767926525,13.103945181209443,107.19270559166836,184.0133598216863,202.6483858474392,193.0857252763469,173.63873944752464,242.64742531261624,263.24044182188067,261.17895159025915,40.73011530734816,125.4328088124382,142.10576190790513,125.01366063447976,132.92129589399414,117.21021696041564,121.1509862074184,136.16718284046823
2009,MICHIGAN,148.0,24.98401607774053,33.492326281197045,18.64093215195353,39.03703924786062,121.18480891180434,169.163026270515,176.34106543081998,187.299403606107,187.400638129878,229.80306883326847,234.8620564923304,243.9761277505334,54.96968075095246,108.5793862490373,117.76456369274187,130.58353579081026,132.41305416939085,121.2133736126806,117.15332284750876,113.39684931119102
2010,MICHIGAN,149.0,32.62025795781961,50.677974397825146,33.759399583643095,17.128781553813113,146.24660954920003,183.71862322457844,219.90850275227743,216.09227132318745,209.9940210554,238.9212579165972,279.6682261245521,274.24685423734866,82.49689673543178,128.55231477019282,160.24233388547069,157.99055313882846,127.48794808884765,110.3654450156761,119.3779638332652,116.24992260461204
2011,MICHIGAN,153.0,40.76659519101988,27.84138944370753,31.7273076281725,27.113796910733026,127.5831757285014,179.02351601843398,226.76654412214117,202.4501126871208,184.12634280709548,239.74615459212487,290.20632490526947,264.02346767960034,70.86742553239746,118.26847183741296,163.24616480872308,140.90740116632276,113.40874793836517,121.49212546713846,127.02669023584583,123.1008454766393
2012,MICHIGAN,132.0,25.049684204449715,23.087740034622925,28.22882506352967,24.88506253808289,149.87266483282067,190.82278463272613,229.42291657632032,197.89475890835604,219.4993607751399,258.3123561466056,297.15032578636834,262.51359527550034,80.25242610815293,123.31932960043372,161.66164404063474,133.26870909349182,139.26039712555584,134.951511483534,135.4805241178355,129.26955440961586
2013,MICHIGAN,155.0,28.34937675813256,36.37050549965645,29.15499054279818,26.913286876743552,135.7202113464518,176.45316209010392,204.1935174425905,192.3990035332784,202.81052590648864,236.59308197935215,263.6720451966066,255.7059344016737,68.67695531996435,116.352213325275,144.75120498616974,129.12853614339903,134.0202206507844,120.19861176770388,118.92434874039208,126.55395178921512
2014,MICHIGAN,161.0,32.18101977557704,34.49298842578517,29.265628091439478,31.826966605794865,124.91598478743916,183.3553981269348,182.06551079917463,188.5537398472569,186.9344380810955,244.15216410871628,242.46649469637816,246.88295605998337,63.006129288900006,122.5922111294444,121.66643421465088,130.26310431012368,123.87256985679724,121.59057860664905,120.79888012000796,116.58525695879788
2015,MICHIGAN,162.0,36.44167180826209,39.60089486481446,21.76577654247092,28.072121568314568,140.15670657590476,168.23480280070322,198.5450240535752,194.05288395141304,205.44800987665928,229.0414031480256,262.5006300569071,249.2175350583524,74.89324346901701,107.4574076706784,134.61703231954132,138.99814346363112,130.55381446224527,121.55758679697524,127.8712506931594,110.11663010861297
2016,MICHIGAN,157.0,23.442696567052117,19.492105833693504,32.902639344443806,46.48041824539518,130.0793237091918,180.55729744225036,212.8157438509218,215.96534133523875,197.908677231924,247.92721478696708,275.01551257204454,274.7692600557949,62.2798405264905,113.21038333596329,150.58368928906336,157.176079046688,135.61565293023224,134.6867977231938,124.4565113605572,117.5539966928505
2017,MICHIGAN,159.0,29.648889896007425,37.52219222450368,23.554916153833144,28.310815102993946,116.41753276039974,183.5246066009243,201.5975177375925,185.69597987827257,174.8940677402271,244.8500368600648,261.7069965027178,243.3702251549093,57.97448730932544,122.2103241731422,141.5241256506822,128.13437448928892,116.88015420846126,122.56715446766,120.14813352951208,115.18092458854666
2018,MICHIGAN,153.0,40.55369091866446,27.36175707080217,18.840223679480797,41.2372613109686,154.55700430885298,182.51184479776504,213.05971591520927,209.2916519049698,225.07906386854265,243.80542723958052,277.28321361718906,266.8518419365051,84.13202898886523,121.33678814304884,148.8673626658805,151.88867288713013,140.9048270310129,122.4346637515014,128.3490855566906,114.81802792026792
2019,MICHIGAN,147.0,41.569026647905,38.11052248968375,26.70164673551688,20.566151046996588,108.5531949863852,167.6587760169891,215.04958974396823,190.7379827059432,166.5408005917859,229.3971867051768,277.6313099071714,255.0921576819211,50.6822969438868,105.97464003851034,152.43333827057637,126.30894863859729,115.75687770016928,123.3919961685132,125.30727266777004,128.88282225473708
